Sp_eBird
Abeillia abeillei
Bradypterus lopezi
Bradypterus sylvaticus
Branta bernicla
Branta canadensis
Branta hutchinsii
Branta leucopsis
Branta ruficollis
Branta sandvicensis
Brotogeris chiriri
Brotogeris chrysoptera
Brotogeris cyanoptera
Brotogeris jugularis
Brotogeris pyrrhoptera
Brotogeris sanctithomae
Brotogeris tirica
Brotogeris versicolurus
Bubalornis albirostris
Bubalornis niger
Bubo africanus
Bubo milesi
Bubo ascalaphus
Bubo bengalensis
Ketupa blakistoni
Bubo bubo
Bubo capensis
Bubo cinerascens
Bubo coromandus
Bubo lacteus
Bubo leucostictus
Bubo virginianus
Bubo nipalensis
Bubo philippensis
Bubo poensis
Bubo sp.
Bubo vosseleri
Bubo scandiacus
Bubo shelleyi
Bubo sumatranus
Bubo virginianus
Bubulcus ibis
Bucanetes githagineus
Bucanetes mongolicus
Buccanodon duchaillui
Buccanodon duchaillui
Bucco capensis
Bucephala albeola
Bucephala clangula
Bucephala islandica
Buceros bicornis
Buceros hydrocorax
Buceros hydrocorax
Buceros rhinoceros
Bucorvus abyssinicus
Bucorvus leadbeateri
Cincloramphus bivittatus
Bugeranus carunculatus
Bulweria bulwerii
Bulweria fallax
Buphagus africanus
Buphagus erythrorynchus
Burhinus bistriatus
Burhinus capensis
Burhinus grallarius
Burhinus indicus
Burhinus oedicnemus
Burhinus senegalensis
Burhinus superciliaris
Burhinus vermiculatus
Busarellus nigricollis
Butastur indicus
Butastur liventer
Butastur rufipennis
Butastur teesa
Buteo albigula
Buteo albonotatus
Buteo archeri
Buteo augur
Buteo auguralis
Buteo brachypterus
Buteo brachyurus
Buteo bannermani
Buteo buteo
Buteo sp.
Buteo galapagoensis
Buteo hemilasius
Buteo jamaicensis
Buteo japonicus
Buteo lagopus
Buteo lineatus
Buteo nitidus
Buteo oreophilus
Buteo plagiatus
Buteo platypterus
Buteo refectus
Buteo regalis
Buteo ridgwayi
Buteo rufinus
Buteo rufofuscus
Buteo socotraensis
Buteo solitarius
Buteo swainsoni
Buteo trizonatus
Buteo ventralis
Buteogallus aequinoctialis
Buteogallus anthracinus
Buteogallus coronatus
Buteogallus gundlachii
Buteogallus lacernulatus
Buteogallus meridionalis
Buteogallus schistaceus
Buteogallus solitarius
Buteogallus urubitinga
Buthraupis montana
Butorides striata
Butorides virescens
Bycanistes albotibialis
Bycanistes brevis
Bycanistes bucinator
Bycanistes cylindricus
Bycanistes fistulator
Bycanistes fistulator
Bycanistes subcylindricus
Cacatua alba
Cacatua ducorpsii
Cacatua galerita
Cacatua goffiniana
Cacatua haematuropygia
Lophochroa leadbeateri
Cacatua moluccensis
Cacatua ophthalmica
Cacatua pastinator
Cacatua sanguinea
Cacatua sulphurea
Cacatua tenuirostris
Cacicus cela
Cacicus chrysonotus
Cacicus chrysopterus
Cacicus cela
Cacicus haemorrhous
Cacicus koepckeae
Cacicus latirostris
Cacicus chrysonotus
Cacicus uropygialis
Cacicus oseryi
Cacicus uropygialis
Cacicus sclateri
Cacicus solitarius
Cacicus uropygialis
Cacomantis aeruginosus
Cacomantis castaneiventris
Cacomantis flabelliformis
Cacomantis merulinus
Cacomantis passerinus
Cacomantis sonneratii
Cacomantis variolosus
Cairina moschata
Calamanthus campestris
Hylacola cauta
Calamanthus fuliginosus
Calamanthus montanellus
Hylacola pyrrhopygia
Calamonastes fasciolatus
Calamonastes simplex
Calamonastes stierlingi
Calamonastes undosus
Calamonastides gracilirostris
Calamonastides gracilirostris
Calamospiza melanocorys
Calandrella acutirostris
Calandrella blanfordi
Calandrella brachydactyla
Calandrella cinerea
Calandrella dukhunensis
Calandrella eremica
Calcarius lapponicus
Calcarius ornatus
Calcarius pictus
Calendulauda africanoides
Calendulauda albescens
Calendulauda alopex
Calendulauda burra
Calendulauda barlowi
Calendulauda erythrochlamys
Calendulauda poecilosterna
Calendulauda sabota
Gorsachius leuconotus
Calicalicus madagascariensis
Calicalicus rufocarpalis
Calidris acuminata
Calidris alba
Calidris alpina
Calidris bairdii
Calidris canutus
Calidris falcinellus
Calidris ferruginea
Calidris fuscicollis
Calidris himantopus
Calidris maritima
Calidris mauri
Calidris melanotos
Calidris minuta
Calidris minutilla
Calidris ptilocnemis
Calidris pugnax
Calidris pusilla
Calidris pygmaea
Calidris ruficollis
Calidris subminuta
Calidris subruficollis
Calidris temminckii
Calidris tenuirostris
Calidris virgata
Cacomantis leucolophus
Caligavis chrysops
Caligavis obscura
Caligavis subfrenata
Callacanthis burtoni
Callaeas cinereus
Callaeas wilsoni
Calliope calliope
Calliope obscura
Calliope pectardens
Calliope pectoralis
Calliope tschebaiewi
Callipepla californica
Callipepla douglasii
Callipepla gambelii
Callipepla squamata
Calliphlox amethystina
Philodice bryantae
Philodice mitchellii
Callocephalon fimbriatum
Callonetta leucophrys
Calochaetes coccineus
Caloenas nicobarica
Calonectris diomedea
Calonectris diomedea
Calonectris edwardsii
Calonectris leucomelas
Caloperdix oculeus
Caloramphus fuliginosus
Caloramphus hayii
Calothorax lucifer
Calothorax pulcher
Calypte anna
Calypte costae
Calyptocichla serinus
Calyptomena hosii
Calyptomena viridis
Calyptomena whiteheadi
Calyptophilus frugivorus
Calyptophilus tertius
Calyptorhynchus banksii
Calyptorhynchus lathami
Calyptura cristata
Camaroptera brachyura
Camaroptera chloronota
Camaroptera harterti
Camaroptera superciliaris
Camaroptera chloronota
Campephaga flava
Campephaga petiti
Campephaga phoenicea
Campephaga quiscalina
Campephilus gayaquilensis
Campephilus guatemalensis
Campephilus haematogaster
Campephilus imperialis
Campephilus leucopogon
Campephilus magellanicus
Campephilus melanoleucos
Campephilus pollens
Campephilus principalis
Campephilus robustus
Campephilus rubricollis
Campephilus haematogaster
Campethera abingoni
Campethera bennettii
Campethera cailliautii
Campethera caroli
Campethera maculosa
Campethera mombassica
Campethera nivosa
Campethera notata
Campethera nubica
Campethera punctuligera
Campethera scriptoricauda
Campethera tullbergi
Campethera tullbergi
Campicoloides bifasciatus
Campochaera sloetii
Camptostoma imberbe
Camptostoma obsoletum
Pampa curvipennis
Pampa excellens
Phaeochroa cuvierii
Campylopterus duidae
Campylopterus ensipennis
Campylopterus falcatus
Campylopterus hemileucurus
Campylopterus hyperythrus
Campylopterus calcirupicola
Campylopterus diamantinensis
Campylopterus largipennis
Campylopterus phainopeplus
Pampa rufa
Campylopterus villaviscensio
Campylorhamphus falcularius
Campylorhamphus procurvoides
Campylorhamphus procurvoides
Campylorhamphus procurvoides
Campylorhamphus pusillus
Campylorhamphus trochilirostris
Campylorhynchus albobrunneus
Campylorhynchus brunneicapillus
Campylorhynchus rufinucha
Campylorhynchus chiapensis
Campylorhynchus fasciatus
Campylorhynchus griseus
Campylorhynchus gularis
Campylorhynchus rufinucha
Campylorhynchus jocosus
Campylorhynchus megalopterus
Campylorhynchus nuchalis
Campylorhynchus rufinucha
Campylorhynchus turdinus
Campylorhynchus yucatanicus
Campylorhynchus zonatus
Canirallus oculeus
Cantorchilus griseus
Cantorchilus guarayanus
Cantorchilus leucopogon
Cantorchilus leucotis
Cantorchilus longirostris
Cantorchilus elutus
Cantorchilus modestus
Cantorchilus nigricapillus
Cantorchilus semibadius
Cantorchilus superciliaris
Cantorchilus thoracicus
Cantorchilus zeledoni
Capito auratus
Capito aurovirens
Capito brunneipectus
Capito dayi
Capito wallacei
Capito hypoleucus
Capito maculicoronatus
Capito niger
Capito quinticolor
Capito squamatus
Capito wallacei
Caprimulgus aegyptius
Caprimulgus affinis
Caprimulgus andamanicus
Caprimulgus asiaticus
Caprimulgus atripennis
Caprimulgus batesi
Caprimulgus celebensis
Caprimulgus europaeus
Caprimulgus clarus
Caprimulgus climacurus
Caprimulgus concretus
Caprimulgus donaldsoni
Caprimulgus europaeus
Caprimulgus eximius
Caprimulgus fossii
Caprimulgus fraenatus
Caprimulgus indicus
Caprimulgus inornatus
Caprimulgus jotaka
Caprimulgus longipennis
Caprimulgus macrurus
Caprimulgus madagascariensis
Caprimulgus mahrattensis
Caprimulgus manillensis
Caprimulgus meesi
Caprimulgus natalensis
Caprimulgus nubicus
Caprimulgus nigriscapularis
Caprimulgus pectoralis
Caprimulgus phalaena
Caprimulgus poliocephalus
Caprimulgus ruwenzorii
Caprimulgus prigoginei
Caprimulgus pulchellus
Caprimulgus ruficollis
Caprimulgus rufigena
Caprimulgus solala
Caprimulgus stellatus
Caprimulgus tristigma
Caprimulgus vexillarius
Capsiempis flaveola
Caracara plancus
Caracara plancus
Cardellina canadensis
Cardellina pusilla
Cardellina rubra
Cardellina rubrifrons
Cardellina versicolor
Cardinalis cardinalis
Cardinalis phoeniceus
Cardinalis sinuatus
Carduelis carduelis
Carduelis carduelis
Carduelis citrinella
Carduelis corsicana
Cariama cristata
Caridonax fulgidus
Carpococcyx radiceus
Carpococcyx renauldi
Carpococcyx viridis
Carpodacus dubius
Carpodacus edwardsii
Carpodacus erythrinus
Carpodacus formosanus
Carpodacus davidianus
Carpodacus pulcherrimus
Carpodacus puniceus
Carpodacus grandis
Carpodacus rhodochlamys
Carpodacus sp.
Carpodacus roborowskii
Carpodacus rodochroa
Carpodacus rodopeplus
Carpodacus roseus
Carpodacus rubicilla
Carpodacus rubicilloides
Carpodacus sibiricus
Carpodacus sillemi
Carpodacus sipahi
Carpodacus stoliczkae
Carpodacus subhimachalus
Carpodacus synoicus
Carpodacus thura
Carpodacus trifasciatus
Carpodacus verreauxii
Carpodacus vinaceus
Carpodacus waltoni
Carpodectes antoniae
Carpodectes hopkei
Carpodectes nitidus
Carpornis cucullata
Carpornis melanocephala
Carpospiza brachydactyla
Carterornis castus
Carterornis chrysomela
Carterornis leucotis
Carterornis pileatus
Caryothraustes canadensis
Rhodothraupis celaeno
Periporphyrus erythromelas
Caryothraustes poliogaster
Casiornis fuscus
Casiornis rufus
Cassiculus melanicterus
Castanozoster thoracicus
Casuarius bennetti
Casuarius casuarius
Casuarius unappendiculatus
Catamblyrhynchus diadema
Catamenia analis
Catamenia homochroa
Catamenia inornata
Cataponera turdoides
Stercorarius antarcticus
Stercorarius chilensis
Stercorarius maccormicki
Stercorarius skua
Catharopeza bishopi
Cathartes aura
Cathartes burrovianus
Cathartes melambrotus
Catharus aurantiirostris
Catharus bicknelli
Catharus dryas
Catharus frantzii
Catharus fuscater
Catharus fuscescens
Catharus gracilirostris
Catharus guttatus
Catharus maculatus
Catharus mexicanus
Catharus minimus
Catharus occidentalis
Catharus ustulatus
Catharus ustulatus
Catherpes mexicanus
Catreus wallichii
Coracina caesia
Coracina cinerea
Coracina cucullata
Coracina graueri
Coracina pectoralis
Cecropis abyssinica
Cecropis cucullata
Cecropis badia
Cecropis daurica
Cecropis striolata
Cecropis hyperythra
Cecropis semirufa
Cecropis senegalensis
Celebesia abbotti
Celeus castaneus
Celeus elegans
Celeus flavescens
Celeus flavus
Celeus galeatus
Celeus loricatus
Celeus lugubris
Celeus obrieni
Celeus torquatus
Celeus ochraceus
Celeus spectabilis
Celeus torquatus
Celeus torquatus
Celeus grammicus
Celeus undatus
Centrocercus minimus
Centrocercus urophasianus
Centropus andamanensis
Centropus anselli
Centropus ateralbus
Centropus bengalensis
Centropus bernsteini
Centropus celebensis
Centropus chalybeus
Centropus chlororhynchos
Centropus cupreicaudus
Centropus goliath
Centropus grillii
Centropus leucogaster
Centropus melanops
Centropus menbeki
Centropus milo
Centropus monachus
Centropus nigrorufus
Centropus phasianinus
Centropus rectunguis
Centropus senegalensis
Centropus sinensis
Centropus phasianinus
Centropus steerii
Centropus superciliosus
Centropus toulou
Centropus unirufus
Centropus violaceus
Centropus viridis
Cephalopterus glabricollis
Cephalopterus ornatus
Cephalopterus penduliger
Cephalopyrus flammiceps
Cepphus carbo
Cepphus columba
Cepphus grylle
Ceratogymna atrata
Ceratogymna elata
Ceratopipra chloromeros
Ceratopipra cornuta
Ceratopipra erythrocephala
Ceratopipra mentalis
Ceratopipra rubrocapilla
Cercibis oxycerca
Cercococcyx mechowi
Cercococcyx mechowi
Cercococcyx montanus
Cercococcyx olivinus
Cercomacra brasiliana
Cercomacra carbonaria
Cercomacra cinerascens
Cercomacra ferdinandi
Cercomacra manu
Cercomacra melanaria
Cercomacra nigricans
Cercomacroides fuscicauda
Cercomacroides laeta
Cercomacroides nigrescens
Cercomacroides parkeri
Cercomacroides serva
Cercomacroides tyrannina
Cercotrichas galactotes
Cercotrichas hartlaubi
Cercotrichas leucophrys
Cercotrichas paena
Cercotrichas podobe
Cereopsis novaehollandiae
Cerorhinca monocerata
Certhia americana
Certhia brachydactyla
Certhia discolor
Certhia familiaris
Certhia himalayana
Certhia hodgsoni
Certhia manipurensis
Certhia nipalensis
Certhia tianquanensis
Certhiasomus stictolaemus
Certhiaxis cinnamomeus
Certhiaxis mustelinus
Certhidea fusca
Certhidea olivacea
Certhilauda chuana
Certhilauda brevirostris
Certhilauda curvirostris
Certhilauda semitorquata
Certhilauda benguelensis
Certhilauda subcoronata
Certhionyx variegatus
Ceryle rudis
Cettia brunnifrons
Cettia castaneocoronata
Cettia cetti
Cettia major
Ceuthmochares aereus
Ceuthmochares australis
Ceyx argentatus
Ceyx azureus
Ceyx cajeli
Ceyx collectoris
Ceyx cyanopectus
Ceyx dispar
Ceyx erithaca
Ceyx rufidorsa
Ceyx fallax
Ceyx flumenicola
Ceyx gentianus
Ceyx lepidus
Ceyx uropygialis
Ceyx margarethae
Ceyx meeki
Ceyx pallidus
Ceyx melanurus
Ceyx melanurus
Ceyx mulcatus
Ceyx cyanopectus
Ceyx malaitae
Ceyx nigromaxilla
Ceyx pusillus
Ceyx sacerdotis
Ceyx fallax
Ceyx solitarius
Ceyx wallacii
Ceyx websteri
Chaetocercus astreans
Chaetocercus berlepschi
Chaetocercus bombus
Chaetocercus heliodor
Chaetocercus jourdanii
Chaetocercus mulsant
Chaetops aurantius
Chaetops frenatus
Chaetorhynchus papuensis
Schoenicola striatus
Chaetura andrei
Chaetura brachyura
Chaetura chapmani
Chaetura cinereiventris
Chaetura egregia
Chaetura fumosa
Chaetura martinica
Chaetura meridionalis
Chaetura pelagica
Chaetura spinicaudus
Chaetura vauxi
Chrysococcyx basalis
Chrysococcyx minutillus
Chrysococcyx lucidus
Chrysococcyx megarhynchus
Chrysococcyx meyerii
Chrysococcyx minutillus
Chrysococcyx osculans
Chrysococcyx ruficollis
Chalcomitra adelberti
Chalcomitra amethystina
Chalcomitra balfouri
Chalcomitra fuliginosa
Chalcomitra hunteri
Chalcomitra rubescens
Chalcomitra senegalensis
Chalcoparia singalensis
Chalcophaps indica
Chalcophaps longirostris
Chalcophaps stephani
Chalcopsitta atra
Pseudeos cardinalis
Chalcopsitta duivenbodei
Chalcopsitta scintillata
Chalcostigma herrani
Chalcostigma heteropogon
Chalcostigma olivaceum
Chalcostigma ruficeps
Chalcostigma stanleyi
Chalybura buffonii
Chalybura urochrysia
Chamaea fasciata
Chamaepetes goudotii
Chamaepetes unicolor
Chamaetylas choloensis
Chamaetylas fuelleborni
Chamaetylas poliocephala
Chamaetylas poliophrys
Chamaeza campanisona
Chamaeza meruloides
Chamaeza mollissima
Chamaeza nobilis
Chamaeza ruficauda
Chamaeza turdina
Charadrius alexandrinus
Charadrius alticola
Charadrius obscurus
Charadrius asiaticus
Charadrius bicinctus
Charadrius tricollaris
Charadrius collaris
Charadrius dealbatus
Charadrius dubius
Charadrius falklandicus
Charadrius forbesi
Charadrius hiaticula
Charadrius javanicus
Charadrius leschenaultii
Charadrius marginatus
Charadrius melodus
Charadrius modestus
Charadrius mongolus
Charadrius montanus
Charadrius nivosus
Charadrius obscurus
Charadrius pallidus
Charadrius pecuarius
Charadrius peronii
Charadrius placidus
Charadrius ruficapillus
Charadrius sanctaehelenae
Charadrius semipalmatus
Charadrius thoracicus
Charadrius tricollaris
Charadrius veredus
Charadrius vociferus
Charadrius wilsonia
Charitospiza eucosma
Vini amabilis
Vini diadema
Charmosyna josefinae
Charmosynoides margarethae
Vini meeki
Synorhacma multistriata
Vini palmarum
Charmosyna papou
Hypocharmosyna placentis
Charmosynopsis pulchella
Vini rubrigularis
Hypocharmosyna rubronotata
Charmosyna papou
Charmosynopsis toxopei
Charminetta wilhelminae
Chasiempis ibidis
Chasiempis sandwichensis
Chasiempis sclateri
Argya gularis
Argya longirostris
Chauna chavaria
Chauna torquata
Chelictinia riocourii
Chelidoptera tenebrosa
Chelidorhynx hypoxanthus
Chenonetta jubata
Chenorhamphus campbelli
Chenorhamphus grayi
Cheramoeca leucosterna
Chersomanes albofasciata
Chersomanes beesleyi
Chersophilus duponti
Chionis albus
Chionis minor
Idiopsar speculifer
Chiroxiphia boliviana
Chiroxiphia caudata
Chiroxiphia lanceolata
Chiroxiphia linearis
Chiroxiphia pareola
Chlamydera cerviniventris
Chlamydera guttata
Chlamydera lauterbachi
Chlamydera maculata
Chlamydera nuchalis
Chlamydochaera jefferyi
Chlamydotis macqueenii
Chlamydotis undulata
Chleuasicus atrosuperciliaris
Chlidonias albostriatus
Chlidonias hybrida
Chlidonias leucopterus
Chlidonias niger
Chloebia gouldiae
Chloephaga hybrida
Oressochen melanopterus
Chloephaga picta
Chloephaga poliocephala
Chloephaga rubidiceps
Chloris ambigua
Chloris chloris
Chloris monguilloti
Chloris sinica
Chloris spinoides
Chloroceryle aenea
Chloroceryle amazona
Chloroceryle americana
Chloroceryle inda
Chlorochrysa calliparaea
Chlorochrysa calliparaea
Chlorochrysa nitidissima
Chlorochrysa phoenicotis
Chlorocichla falkensteini
Chlorocichla flaviventris
Chlorocichla laetissima
Chlorocichla prigoginei
Chlorocichla simplex
Chlorodrepanis flava
Chlorodrepanis stejnegeri
Chlorodrepanis virens
Chlorophanes spiza
Telophorus bocagei
Telophorus kupeensis
Telophorus multicolor
Telophorus nigrifrons
Telophorus olivaceus
Telophorus sulfureopectus
Chlorophonia callophrys
Chlorophonia cyanea
Chlorophonia flavirostris
Chlorophonia occipitalis
Chlorophonia pyrrhophrys
Chloropipo flavicapilla
Chloropipo unicolor
Chloropsis aurifrons
Chloropsis cochinchinensis
Chloropsis cyanopogon
Chloropsis flavipennis
Chloropsis hardwickii
Chloropsis jerdoni
Chloropsis kinabaluensis
Chloropsis hardwickii
Chloropsis media
Chloropsis cochinchinensis
Chloropsis palawanensis
Chloropsis sonnerati
Chloropsis venusta
Chlorornis riefferii
Chlorospingus canigularis
Chlorospingus flavigularis
Chlorospingus flavopectus
Chlorospingus flavigularis
Chlorospingus inornatus
Chlorospingus parvirostris
Chlorospingus pileatus
Chlorospingus semifuscus
Chlorospingus tacarcunae
Chlorostilbon assimilis
Cynanthus auriceps
Cynanthus canivetii
Cynanthus forficatus
Chlorostilbon gibsoni
Chlorostilbon lucidus
Riccordia maugaeus
Chlorostilbon melanorhynchus
Chlorostilbon mellisugus
Chlorestes notata
Chlorostilbon olivaresi
Chlorostilbon alice
Chlorostilbon poortmani
Riccordia ricordii
Chlorostilbon russatus
Chlorostilbon stenurus
Riccordia swainsonii
Cholornis paradoxus
Cholornis unicolor
Chondestes grammacus
Chondrohierax uncinatus
Chondrohierax uncinatus
Chordeiles acutipennis
Chordeiles gundlachii
Chordeiles minor
Chordeiles nacunda
Chordeiles pusillus
Chordeiles rupestris
Chrysococcyx caprius
Chrysococcyx cupreus
Chrysococcyx flavigularis
Chrysococcyx klaas
Chrysococcyx maculatus
Chrysococcyx xanthorhynchus
Chrysocolaptes erythrocephalus
Chrysocolaptes festivus
Chrysocolaptes guttacristatus
Chrysocolaptes haematribon
Chrysocolaptes lucidus
Chrysocolaptes stricklandi
Chrysocolaptes strictus
Reinwardtipicus validus
Chrysocolaptes xanthocephalus
Tachyphonus delatrii
Chrysocorythus estherae
Chrysocorythus estherae
Ptilinopus luteovirens
Ptilinopus victor
Ptilinopus layardi
Chrysolampis mosquitus
